date,ticker,market_cap_usd,volume_usd
2021-03-16,1INCH,6847770242.89365,162455374.084319
2021-03-17,1INCH,7460879254.76217,184919546.224363
2021-03-18,1INCH,6861145251.81864,127186047.341771
2021-03-19,1INCH,7362283951.55376,147338369.514727
2021-03-20,1INCH,7090686498.791625,85122537.3916894
2021-03-21,1INCH,7005549677.99988,73128629.3196818
2021-03-22,1INCH,6485048254.39026,98679554.5708267
2021-03-23,1INCH,6183066750.24498,91448085.0924234
2021-03-24,1INCH,5611180536.552555,86729372.0939193
2021-03-25,1INCH,5519999168.56743,69060915.2936806
2021-03-26,1INCH,6014111346.51348,52059531.6326885
2021-03-27,1INCH,6025392689.55996,50652772.773919
2021-03-28,1INCH,6120782913.45573,55789641.6639008
2021-03-29,1INCH,6853340253.819075,108702155.452819
2021-03-30,1INCH,6750703785.41394,64992119.2498127
2021-03-31,1INCH,6484628425.03419,63202210.6898649
2021-04-01,1INCH,6709662053.41731,60295326.3105155
2021-04-02,1INCH,6994562056.10526,67094725.0961591
2021-04-03,1INCH,6427654865.406945,88178837.438399
2021-04-04,1INCH,6877391228.784795,63327593.9716326
2021-04-05,1INCH,7910431127.38266,186782694.116206
2021-04-06,1INCH,7846549056.93486,241265205.262098
2021-04-07,1INCH,8386473221.32407,398076526.570751
2021-04-08,1INCH,9313092300.329985,434767332.561399
2021-04-09,1INCH,9162115517.732803,302019637.676836
2021-04-10,1INCH,8598440588.86302,210628015.285849
2021-04-11,1INCH,8495268039.365865,105206731.243517
2021-04-12,1INCH,8290294097.49648,132980550.79621
2021-04-13,1INCH,8433023195.337705,130990176.630352
2021-04-14,1INCH,8752946284.75998,174805382.423294
2021-04-15,1INCH,9156978553.799656,178393581.641108
2021-04-16,1INCH,8756510738.826466,123156429.103069
2021-04-17,1INCH,9608329032.61872,160650991.484315
2021-04-18,1INCH,7947553739.137005,274110775.013846
2021-04-19,1INCH,7310449870.40286,115216497.114639
2021-04-20,1INCH,7536109792.753545,130579036.467277
2021-04-21,1INCH,7575989060.44992,137262411.746929
2021-04-22,1INCH,6951073003.209015,153159953.711329
2021-04-23,1INCH,6378622298.21415,177700989.080596
2021-04-24,1INCH,5983842191.86299,72371575.5417264
2021-04-25,1INCH,5961837211.039605,47883288.3608643
2021-04-26,1INCH,6790119344.18115,82735090.4064055
2021-04-27,1INCH,7664194129.49325,141135923.347355
2021-04-28,1INCH,8284232701.08231,288732306.06701
2021-04-29,1INCH,8208944314.65603,199383884.065809
2021-04-30,1INCH,8480212765.111425,121149166.002072
2021-05-01,1INCH,8256718998.89772,77902604.1000127
2021-05-02,1INCH,8047208238.07704,63780673.5643911
2021-05-03,1INCH,8789145894.31011,125913903.446147
2021-05-04,1INCH,7965574817.358135,166734597.148973
2021-05-05,1INCH,8977226036.67141,187740343.205086
2021-05-06,1INCH,9982540762.028204,675695295.010532
2021-05-07,1INCH,9829276032.164776,244122684.048313
2021-05-08,1INCH,11121235351.722763,340900255.969598
2021-05-09,1INCH,10564449927.208456,259777687.950802
2021-05-10,1INCH,9285543734.315384,234082257.737952
2021-05-11,1INCH,9725081817.707985,158656580.080995
2021-05-12,1INCH,8717261256.45942,229133889.009025
2021-05-13,1INCH,8222076513.79953,226324161.431614
2021-05-14,1INCH,8645605732.96233,127145643.027562
2021-05-15,1INCH,7937807253.318495,161336147.257672
2021-05-16,1INCH,7555767521.78106,179699048.619455
2021-05-17,1INCH,7048918859.67483,160679228.972296
2021-05-18,1INCH,7877727011.571375,170631356.291932
2021-05-19,1INCH,5061051206.297805,346579833.120081
2021-05-20,1INCH,5411424346.331355,175084570.412636
2021-05-21,1INCH,4587734807.15241,140164171.180156
2021-05-22,1INCH,4131304921.10517,95577432.1186673
2021-05-23,1INCH,3525155761.698225,122423060.404434
2021-05-24,1INCH,4403223945.170355,112036823.5104
2021-05-25,1INCH,4321340470.99038,89077147.756382
2021-05-26,1INCH,5078347877.52768,125420496.613943
2021-05-27,1INCH,4924345512.29394,71103483.6314662
2021-05-28,1INCH,4116649880.095275,90999633.0842767
2021-05-29,1INCH,3857276904.57636,69294153.4663981
2021-05-30,1INCH,4326144674.277585,54568368.7490089
2021-05-31,1INCH,4791253463.40303,79032596.2943386
2021-06-01,1INCH,4660852939.95897,50863312.6142446
2021-06-02,1INCH,5102603055.896145,95253854.7927163
2021-06-03,1INCH,5240436401.3418,66891570.7995451
2021-06-04,1INCH,5096547844.400475,140707241.330945
2021-06-05,1INCH,5434475205.60003,166504620.376563
2021-06-06,1INCH,5789772368.76567,116479097.176024
2021-06-07,1INCH,5091180977.013645,69223053.0613158
2021-06-08,1INCH,4669475343.55287,88243804.3124937
2021-06-09,1INCH,4706354756.547585,119454628.501381
2021-06-10,1INCH,4552702438.78026,73880219.7971573
2021-06-11,1INCH,4078247243.417595,47991062.6546019
2021-06-12,1INCH,4126619533.0092,42357314.1906815
2021-06-13,1INCH,4502133690.637065,51070340.626705
2021-06-14,1INCH,5515330457.0268,253210951.622574
2021-06-15,1INCH,5626273141.733205,72839945.2134839
2021-06-16,1INCH,5355633497.7438,87951435.275723
2021-06-17,1INCH,5106052926.22653,76669924.9186801
2021-06-18,1INCH,4706398794.790035,44394646.9363608
2021-06-19,1INCH,4552442358.33573,33035410.2946893
2021-06-20,1INCH,5094231291.152385,60569567.0543728
2021-06-21,1INCH,4053688326.795075,138020739.276542
2021-06-22,1INCH,3574201732.44522,112856942.629173
2021-06-23,1INCH,3903554587.144005,73478589.6028657
2021-06-24,1INCH,4043688627.532065,40008390.4265996
2021-06-25,1INCH,3544292814.62562,51393071.2224257
2021-06-26,1INCH,3486393489.437355,38007356.9141911
2021-06-27,1INCH,3739359563.35332,30523453.3282191
2021-06-28,1INCH,3690618315.118125,66855415.7817573
2021-06-29,1INCH,3818328564.774795,46749647.2002365
2021-06-30,1INCH,3785837321.942835,33809040.2294076
2021-07-01,1INCH,3570384475.189875,22972980.3352259
2021-07-02,1INCH,3593131365.694065,20616944.865418
2021-07-03,1INCH,3681104106.83685,22822552.4668407
2021-07-04,1INCH,3810442580.524095,33166461.4305201
2021-07-05,1INCH,3761890414.434075,35298752.9443045
2021-07-06,1INCH,4235362989.73953,90660485.1627613
2021-07-07,1INCH,4140167115.82878,40820237.5674301
2021-07-08,1INCH,3760110633.709605,33331748.0104323
2021-07-09,1INCH,3879058469.79057,27394183.6244151
2021-07-10,1INCH,3733982789.83335,18594214.3325547
2021-07-11,1INCH,3778215171.81063,14259279.8219636
2021-07-12,1INCH,3629042606.401635,20724288.4367094
2021-07-13,1INCH,3476638839.510615,18403597.5471874
2021-07-14,1INCH,3437325212.606955,23112719.0991651
2021-07-15,1INCH,3217790546.333595,25315499.7526801
2021-07-16,1INCH,2968846451.33415,41391485.0108379
2021-07-17,1INCH,3018308221.972935,19700775.7343793
2021-07-18,1INCH,3038469848.875725,16650446.3016207
2021-07-19,1INCH,2707816838.77323,31880404.1020399
2021-07-20,1INCH,2567519068.44771,34912359.4425231
2021-07-21,1INCH,2720671762.5201,28875436.1327963
2021-07-22,1INCH,3057976558.362315,44405716.1127377
2021-07-23,1INCH,3157398207.105615,59249883.5479004
2021-07-24,1INCH,3055336365.93777,41359918.4537426
2021-07-25,1INCH,3042452933.528625,53141119.7194099
2021-07-26,1INCH,3228874228.622175,128773005.202061
2021-07-27,1INCH,3302902864.377075,74112121.7592157
2021-07-28,1INCH,3266279751.458655,52180037.5349274
2021-07-29,1INCH,3370908862.877985,57314184.1497719
2021-07-30,1INCH,3446002957.680015,73134452.715896
2021-07-31,1INCH,3600251348.498715,56760397.7285969
2021-08-01,1INCH,3500097752.49171,67079987.4289687
2021-08-02,1INCH,3477320461.899465,51254415.5968392
2021-08-03,1INCH,3340529507.1162,74402406.1773024
2021-08-04,1INCH,3523267092.657615,101923750.671774
2021-08-05,1INCH,3615149135.20344,101938183.045441
2021-08-06,1INCH,3758710419.634425,115613825.993752
2021-08-07,1INCH,4062493157.30844,115504609.900825
2021-08-08,1INCH,3759981309.78846,56987655.8617788
2021-08-09,1INCH,4148472254.48925,135475040.562153
2021-08-10,1INCH,4178729674.954275,131150485.709102
2021-08-11,1INCH,4435059427.000935,99149237.3233084
2021-08-12,1INCH,4190332145.857095,116719376.097823
2021-08-13,1INCH,4596769247.27991,101817609.726995
2021-08-14,1INCH,4572189965.32077,59618804.0582952
2021-08-15,1INCH,4584493866.175845,48430519.0748558
2021-08-16,1INCH,4572241219.903875,103775747.443497
2021-08-17,1INCH,4597000084.455885,165140018.463368
2021-08-18,1INCH,4729738956.586845,124702916.69589
2021-08-19,1INCH,5110765120.027785,132911212.244458
2021-08-20,1INCH,5165574466.50459,107448703.175106
2021-08-21,1INCH,5068740183.60189,84019732.0255212
2021-08-22,1INCH,5074050957.70884,58684653.2790898
2021-08-23,1INCH,5116231259.296875,52604743.2094858
2021-08-24,1INCH,4655930747.000145,86564155.5285017
2021-08-25,1INCH,4762664053.79727,56377110.8368107
2021-08-26,1INCH,4433029123.67382,59035682.8466466
2021-08-27,1INCH,4809806507.83197,94174373.2098182
2021-08-28,1INCH,4928172295.26105,71651185.4112609
2021-08-29,1INCH,4741109711.458455,39811877.8753671
2021-08-30,1INCH,4530684574.35981,50858443.7034871
2021-08-31,1INCH,4584889385.658585,71266477.9443266
2021-09-01,1INCH,5013351784.242315,98776907.0783572
2021-09-02,1INCH,5053463981.988165,81503314.536966
2021-09-03,1INCH,5329404207.75864,123487303.761601
2021-09-04,1INCH,5544014371.58127,102259599.42773
2021-09-05,1INCH,5762776669.22658,118967512.940271
2021-09-06,1INCH,5560543193.961435,100486190.095702
2021-09-07,1INCH,4398290391.690735,182228695.107746
2021-09-08,1INCH,4388392522.98777,111171450.442289
2021-09-09,1INCH,4550843780.06622,77807801.5094253
2021-09-10,1INCH,4299187019.314455,59459803.0434859
2021-09-11,1INCH,4352408738.20716,36610107.3941707
2021-09-12,1INCH,4493338360.64091,46193396.5627023
2021-09-13,1INCH,4263310603.15722,45103953.2604168
2021-09-14,1INCH,4588657943.872215,68352512.2217666
2021-09-15,1INCH,4915257358.540905,93992362.676167
2021-09-16,1INCH,4999382018.77953,149751747.421153
2021-09-17,1INCH,4652991373.779255,67887691.183041
2021-09-18,1INCH,4679547362.44203,56449645.3971698
2021-09-19,1INCH,4439379082.578105,41932872.5905335
2021-09-20,1INCH,3836899966.110195,81359443.6081087
2021-09-21,1INCH,3468305545.893735,71964892.3726679
2021-09-22,1INCH,3922832839.473405,60859007.4866138
2021-09-23,1INCH,4152316880.905125,69598135.2484995
2021-09-24,1INCH,3818230257.739215,72571974.2696134
2021-09-25,1INCH,3738454872.0369,40071845.7577987
2021-09-26,1INCH,3999529656.052995,109704136.062523
2021-09-27,1INCH,3808061095.88577,97003087.6688175
2021-09-28,1INCH,3586648470.10788,53974001.0528567
2021-09-29,1INCH,3734359278.692865,60374758.217911
2021-09-30,1INCH,3816214580.478555,52875735.6252109
2021-10-01,1INCH,4363133209.64811,108586700.649025
2021-10-02,1INCH,4598444659.50408,114527664.187806
2021-10-03,1INCH,4610436923.870565,110208211.248
2021-10-04,1INCH,4772245465.276815,97774018.957393
2021-10-05,1INCH,4917223955.7327,93727185.7520419
2021-10-06,1INCH,4680210415.832535,92921533.2069614
2021-10-07,1INCH,4694669783.927265,72091286.5922745
2021-10-08,1INCH,4733564912.781465,61202808.2073066
2021-10-09,1INCH,4796308784.69334,33980485.1882874
2021-10-10,1INCH,4449154135.077525,42762108.130898
2021-10-11,1INCH,4329011920.878885,47457111.2572034
2021-10-12,1INCH,4338262088.723865,53770747.4486008
2021-10-13,1INCH,4436578644.883995,58275248.2863824
2021-10-14,1INCH,5022413679.665265,176992374.700544
2021-10-15,1INCH,4873339278.138495,115980950.035735
2021-10-16,1INCH,4817892269.14299,42142610.305809
2021-10-17,1INCH,5265787514.722335,139657854.95092
2021-10-18,1INCH,5167714930.42428,141910625.683868
2021-10-19,1INCH,5607997394.07666,112608005.987257
2021-10-20,1INCH,6304267343.202735,169714296.958817
2021-10-21,1INCH,6219082313.56911,193334874.188838
2021-10-22,1INCH,6042787367.538495,138573190.67732
2021-10-23,1INCH,5985013011.27456,78948390.4552224
2021-10-24,1INCH,5727632542.88088,92038633.0645643
2021-10-25,1INCH,6063728790.550365,99279722.8296507
2021-10-26,1INCH,5912084664.5538,93287395.4078626
2021-10-27,1INCH,8434343645.888685,4743188053.32328
2021-10-28,1INCH,7711635856.999395,875048990.168627
2021-10-29,1INCH,7515608022.63285,385582093.301989
2021-10-30,1INCH,7011488770.17366,199445204.230964
2021-10-31,1INCH,6863422752.438675,196515876.958142
2021-11-01,1INCH,6867488610.923415,159493918.026274
2021-11-02,1INCH,6933364474.59414,136261955.937862
2021-11-03,1INCH,6626798342.26215,112760111.898639
2021-11-04,1INCH,6783041117.507865,141538137.046966
2021-11-05,1INCH,6596023290.60183,89236009.7560112
2021-11-06,1INCH,6621209846.17905,93390765.8432246
2021-11-07,1INCH,6832075048.669545,92561024.3726768
2021-11-08,1INCH,6890046695.46237,82039359.1867258
2021-11-09,1INCH,6685263720.950865,90964396.2440661
2021-11-10,1INCH,6091735718.261655,188598729.71553
2021-11-11,1INCH,6441325398.007905,145026034.398864
2021-11-12,1INCH,6243404771.6886,77861572.8812991
2021-11-13,1INCH,6396960592.29732,80511884.3020724
2021-11-14,1INCH,6364464501.585405,65057729.0157845
2021-11-15,1INCH,6288360335.138175,74418197.439337
2021-11-16,1INCH,5806157245.39098,122407138.937155
2021-11-17,1INCH,5862361692.02067,86340678.694753
2021-11-18,1INCH,5315294827.50153,101151391.673113
2021-11-19,1INCH,5844957203.18502,83582543.5188338
2021-11-20,1INCH,5970724067.783925,81774634.0076825
2021-11-21,1INCH,6051670625.487495,141245124.326465
2021-11-22,1INCH,5731998043.776885,95065129.0375716
2021-11-23,1INCH,6065746579.136865,116985789.934045
2021-11-24,1INCH,5990867065.82868,174151372.67309
2021-11-25,1INCH,6349897170.62223,167345128.807523
2021-11-26,1INCH,5512809806.348775,199366457.687032
2021-11-27,1INCH,5543270367.79671,67347873.8391457
2021-11-28,1INCH,5469638272.74345,68981137.250912
2021-11-29,1INCH,5627148892.71762,59878436.7962702
2021-11-30,1INCH,5341610122.98108,86198878.5105913
2021-12-01,1INCH,5538209020.823085,607567642.427763
2021-12-02,1INCH,5221476734.93538,156753671.188563
2021-12-03,1INCH,4723200250.087845,117805407.468059
2021-12-04,1INCH,4006736269.586985,225891167.08144
2021-12-05,1INCH,3930103874.11638,106191274.912541
2021-12-06,1INCH,3995494082.449155,106586174.248315
2021-12-07,1INCH,4010124953.442735,101221992.302074
2021-12-08,1INCH,4099357863.320265,70515346.5430247
2021-12-09,1INCH,3782314047.992985,158822648.874044
2021-12-10,1INCH,3762826883.733705,82684064.1140343
2021-12-11,1INCH,3868550451.445665,57943863.8148824
2021-12-12,1INCH,3820158487.87818,38483435.0225606
2021-12-13,1INCH,3628439474.049225,129023705.422968
2021-12-14,1INCH,3812624047.364625,91342470.4340298
2021-12-15,1INCH,3812148117.9189,68319887.726208
2021-12-16,1INCH,3886695724.87407,64886891.4379393
2021-12-17,1INCH,3683534935.969665,80186281.4594212
2021-12-18,1INCH,3707938755.31182,65910540.9642178
2021-12-19,1INCH,3659639183.679045,44563697.6077295
2021-12-20,1INCH,3602575032.2619,46904549.8017982
2021-12-21,1INCH,3666936693.609495,34707248.5712164
2021-12-22,1INCH,3730502513.37258,73804218.2203273
2021-12-23,1INCH,4175032234.00776,246144998.993469
2021-12-24,1INCH,4116032182.137315,183339012.131391
2021-12-25,1INCH,4114087652.64795,89336176.6708858
2021-12-26,1INCH,4138226135.23236,80592145.8958468
2021-12-27,1INCH,4200671527.97538,124550434.805288
2021-12-28,1INCH,3844092712.987185,122100880.63564
2021-12-29,1INCH,3606547276.5699,84210595.6137631
2021-12-30,1INCH,3694026043.718565,86478676.2747984
2021-12-31,1INCH,3587078584.38594,64731324.811646
2022-01-01,1INCH,3770317603.7568,44754313.4528289
2022-01-02,1INCH,3837813703.47525,55777322.9725782
2022-01-03,1INCH,3848841593.98419,90735022.7187628
2022-01-04,1INCH,3729021461.253225,72619793.3597027
2022-01-05,1INCH,3496043045.585055,93013918.6343894
2022-01-06,1INCH,3525792839.835255,91818424.5431646
2022-01-07,1INCH,3260338209.90879,105312471.158528
2022-01-08,1INCH,3206620140.987135,63972951.5549431
2022-01-09,1INCH,3223657590.12594,38804605.5028411
2022-01-10,1INCH,3112942150.04592,62604247.1001881
2022-01-11,1INCH,3213712625.684385,44561549.4265307
2022-01-12,1INCH,3371733584.835165,47405075.4422336
2022-01-13,1INCH,3534776802.0465,323135415.372603
2022-01-14,1INCH,3545717747.595015,84348796.4004143
2022-01-15,1INCH,3580898526.374625,43574455.6888511
2022-01-16,1INCH,3652564340.325285,69135030.9892453
2022-01-17,1INCH,3366945112.15059,57257720.6082573
2022-01-18,1INCH,3292970936.578455,51700025.1219118
2022-01-19,1INCH,3149785733.802525,51239186.765087
2022-01-20,1INCH,3069385102.143345,56720863.4455198
2022-01-21,1INCH,2750004858.55797,85893300.97258
2022-01-22,1INCH,2410387165.329615,83684657.256069
2022-01-23,1INCH,2524088810.412975,48777190.4078799
2022-01-24,1INCH,2373715496.441775,60293834.2924512
2022-01-25,1INCH,2394893612.652285,39315176.5488744
2022-01-26,1INCH,2438756559.14859,100133404.319122
2022-01-27,1INCH,2365776366.50961,47615735.8652461
2022-01-28,1INCH,2470284508.736865,52747530.1510893
2022-01-29,1INCH,2561861930.24997,63049507.0761862
2022-01-30,1INCH,2498936067.5019,30843625.5087838
2022-01-31,1INCH,2527053131.717505,30049039.5549451
2022-02-01,1INCH,2567172677.401665,37628395.9679996
2022-02-02,1INCH,2441374983.041655,38208850.539172
2022-02-03,1INCH,2468320544.05911,31181904.1826637
2022-02-04,1INCH,2630089726.372845,45957808.3893771
2022-02-05,1INCH,2689010239.02978,47815548.3229581
2022-02-06,1INCH,2784898530.846705,47341135.8858156
2022-02-07,1INCH,2909603488.475025,51979190.9207026
2022-02-08,1INCH,2794742442.74235,66178110.8204779
2022-02-09,1INCH,2892169604.69595,50294196.7061686
2022-02-10,1INCH,2708948776.335855,59535581.3458439
2022-02-11,1INCH,2560470034.4082,41490026.5293734
2022-02-12,1INCH,2529004209.483825,27305860.7318713
2022-02-13,1INCH,2492374434.708735,21790477.9679006
2022-02-14,1INCH,2552085241.372935,45608732.9158957
2022-02-15,1INCH,2689569649.224615,27536150.5172038
2022-02-16,1INCH,2722064379.80334,42986134.1866329
2022-02-17,1INCH,2491190873.096325,42600300.2532908
2022-02-18,1INCH,2381489005.381845,47033190.1558165
2022-02-19,1INCH,2373212842.0623,23695324.1621499
2022-02-20,1INCH,2241051024.285225,28967023.0603549
2022-02-21,1INCH,2056311943.426035,45140952.9729289
2022-02-22,1INCH,2128027227.880635,33411867.0840592
2022-02-23,1INCH,2087609480.1027,30840053.1376909
2022-02-24,1INCH,1998621395.445435,67412941.3597265
2022-02-25,1INCH,2201715838.614225,58161705.9354596
2022-02-26,1INCH,2143809823.885095,25247419.8652347
2022-02-27,1INCH,2074162933.344225,53109439.3091558
2022-02-28,1INCH,2247816896.07093,51164941.7346645
2022-03-01,1INCH,2273701104.21558,46739471.0183661
2022-03-02,1INCH,2244655328.255955,39279160.5036128
2022-03-03,1INCH,2162461779.326505,30198225.6094123
2022-03-04,1INCH,2013111411.867015,36908879.7902668
2022-03-05,1INCH,2034115524.32664,18567303.5107539
2022-03-06,1INCH,1958420680.63419,22729257.4032779
2022-03-07,1INCH,1915334379.262335,27990253.2309604
2022-03-08,1INCH,1935452792.490405,19404259.2646404
2022-03-09,1INCH,2059551624.849135,25893155.5175892
2022-03-10,1INCH,2057803586.38434,62872864.2325335
2022-03-11,1INCH,1985142030.229965,24226423.6283229
2022-03-12,1INCH,2005139203.566105,23348554.3558174
2022-03-13,1INCH,1964468731.289085,40951420.0763565
2022-03-14,1INCH,1997383160.147655,18678561.2359581
2022-03-15,1INCH,2025970076.779815,19361169.2458729
2022-03-16,1INCH,2265752547.870585,118269121.214751
2022-03-17,1INCH,2220366663.789165,43508097.7024431
2022-03-18,1INCH,2390133533.525115,98849874.3811513
2022-03-19,1INCH,2453318751.34182,103383441.998938
2022-03-20,1INCH,2337051237.733305,53867432.3168588
2022-03-21,1INCH,2301994737.26337,39448621.2875789
2022-03-22,1INCH,2324260803.21564,42022311.1944256
2022-03-23,1INCH,2416040990.397465,44805186.8075288
2022-03-24,1INCH,2445642732.738,52820096.9490631
2022-03-25,1INCH,2359401100.517385,42393091.6722122
2022-03-26,1INCH,2441995976.36904,30395689.0443211
2022-03-27,1INCH,2624379512.23539,90945231.2726132
2022-03-28,1INCH,2607538616.143425,93083413.4437518
2022-03-29,1INCH,2685295187.45697,129915572.64436
2022-03-30,1INCH,2772143316.044715,73718937.8204926
2022-03-31,1INCH,2664541607.66559,85857811.5153723
2022-04-01,1INCH,2815810326.240645,63881464.0354338
2022-04-02,1INCH,2893699784.516535,145283225.13711
2022-04-03,1INCH,2959926670.92549,93505779.6373806
2022-04-04,1INCH,2847080632.538685,79062354.7200167
2022-04-05,1INCH,2769719451.247275,48294137.5449274
2022-04-06,1INCH,2436098234.01552,72033090.7832888
2022-04-07,1INCH,2492804870.689815,34382994.4614476
2022-04-08,1INCH,2359918536.97389,36974591.0563368
2022-04-09,1INCH,2492588770.23411,31518570.0313364
2022-04-10,1INCH,2394977557.83423,19211770.1062475
2022-04-11,1INCH,2189356995.34218,38349676.9295603
2022-04-12,1INCH,2272326091.16541,27849882.9264984
2022-04-13,1INCH,2323419821.71854,20479184.483857
2022-04-14,1INCH,2270903066.45565,24404793.6180528
2022-04-15,1INCH,2277084045.15606,15823835.7767741
2022-04-16,1INCH,2270334567.700755,10464495.0167214
2022-04-17,1INCH,2193618857.01216,13451891.0445316
2022-04-18,1INCH,2239991583.59955,22031613.9770126
2022-04-19,1INCH,2307613612.09005,17258068.503799
2022-04-20,1INCH,2308526907.24078,27207933.6643265
2022-04-21,1INCH,2236215111.271185,52646659.6803566
2022-04-22,1INCH,2213394702.575235,51952226.6810431
2022-04-23,1INCH,2173702617.88113,18430330.7361037
2022-04-24,1INCH,2132224204.90914,13245196.3058238
2022-04-25,1INCH,2123778809.493435,24511810.1103497
2022-04-26,1INCH,1922147860.09476,21932992.7841328
2022-04-27,1INCH,1981140533.75337,20211076.416494
2022-04-28,1INCH,1951929814.363005,29139795.7699134
2022-04-29,1INCH,1894751522.69868,20947737.7340525
2022-04-30,1INCH,1674944776.41909,52363391.8438315
2022-05-01,1INCH,1735063696.98045,30969715.6713312
2022-05-02,1INCH,1766609999.254425,27896018.3603172
2022-05-03,1INCH,1752200429.67651,31280530.197669
2022-05-04,1INCH,1927031974.48443,23218664.4399385
2022-05-05,1INCH,1922261143.527555,125858345.214655
2022-05-06,1INCH,2031556709.861145,144095890.967186
2022-05-07,1INCH,1952868537.10671,63056226.739056
2022-05-08,1INCH,1952401489.97976,46530877.465863
2022-05-09,1INCH,1570363237.03056,109864597.335006
2022-05-10,1INCH,1556073658.104705,98158129.6281346
2022-05-11,1INCH,1535893632.245415,167174009.176186
2022-05-12,1INCH,1210218660.7499175,98978437.4508814
2022-05-13,1INCH,1382669713.6273663,55233203.6052184
2022-05-14,1INCH,1407941513.7165797,42195582.6347911
2022-05-15,1INCH,1460106500.958087,23127712.9695278
2022-05-16,1INCH,1376911112.6851845,19293328.6390385
2022-05-17,1INCH,1439682490.8076155,18304421.0981173
2022-05-18,1INCH,1360696466.0882685,23542689.1686381
2022-05-19,1INCH,1394029707.429732,25811343.1677959
2022-05-20,1INCH,1376695377.9848115,17601353.9365592
2022-05-21,1INCH,1440952040.225205,10296363.4857574
2022-05-22,1INCH,1496111133.266733,16626689.5408451
2022-05-23,1INCH,1427180545.0705605,22663328.9442426
2022-05-24,1INCH,1491378528.3955755,20691064.5455156
2022-05-25,1INCH,1453349599.154037,10895358.3476286
2022-05-26,1INCH,1375414459.8932445,22464369.5193767
2022-05-27,1INCH,1341820005.0250845,22515118.094591
2022-05-28,1INCH,1378527039.111867,11144589.7765651
2022-05-29,1INCH,1378521923.75064,9211947.12164108
2022-05-30,1INCH,1503870109.27911,18776347.8160812
2022-05-31,1INCH,1453965553.8217604,33325467.7227895
2022-06-01,1INCH,1431692665.837728,37322239.4428841
2022-06-02,1INCH,1398071936.4174464,63122585.8593693
2022-06-03,1INCH,1302380767.1292615,45584260.6416498
2022-06-04,1INCH,1299521586.164079,18489512.4907104
2022-06-05,1INCH,1288510751.8819904,13929851.9609543
2022-06-06,1INCH,1310369272.803618,30186102.7686191
2022-06-07,1INCH,1270287135.6462135,31038114.6465772
2022-06-08,1INCH,1226925120.48582,25411553.3369471
2022-06-09,1INCH,1200378475.92771,14123119.0592605
2022-06-10,1INCH,1136276556.3739216,23507740.0676627
2022-06-11,1INCH,1041299687.97747,22028776.9874817
2022-06-12,1INCH,982516483.8791476,29638917.3730891
2022-06-13,1INCH,887141533.3117425,45599646.2122142
2022-06-14,1INCH,885849239.172972,30198002.5479193
2022-06-15,1INCH,939572478.11784,34520760.6843907
2022-06-16,1INCH,860920728.1585395,22075230.615078
2022-06-17,1INCH,885482421.46182,13465983.4447077
2022-06-18,1INCH,825445175.1568305,16025606.8191863
2022-06-19,1INCH,866953519.3577055,14701635.7590803
2022-06-20,1INCH,1027080769.393653,103895955.544831
2022-06-21,1INCH,1034825851.274379,79384268.5068095
2022-06-22,1INCH,1033683777.9777915,62590001.2153101
2022-06-23,1INCH,1067801991.969963,22250639.7202365
2022-06-24,1INCH,1137719962.6647704,42650928.3499225
2022-06-25,1INCH,1092159357.6229303,24834040.7764883
2022-06-26,1INCH,1042873725.785859,53029955.9069333
2022-06-27,1INCH,1007680172.455269,22914455.1410235
2022-06-28,1INCH,1104690846.5842156,162519352.495776
2022-06-29,1INCH,1056358236.4099216,52422972.698983
2022-06-30,1INCH,1017799774.0604804,74164345.8295941
2022-07-01,1INCH,982630512.862575,26910982.0157299
2022-07-02,1INCH,953795617.9582036,14189304.5704259
2022-07-03,1INCH,938066546.7616696,9267686.87608999
2022-07-04,1INCH,954027379.171269,14282398.2169952
2022-07-05,1INCH,933375172.221954,25523487.568772
2022-07-06,1INCH,940472457.3297735,15720463.4508936
2022-07-07,1INCH,965964882.827511,15486142.3585692
2022-07-08,1INCH,1040772290.006907,83678965.3147566
2022-07-09,1INCH,1031169090.5014396,27398922.2396872
2022-07-10,1INCH,960188301.2026036,25756731.6949588
2022-07-11,1INCH,886851499.8797685,19990620.9373872
2022-07-12,1INCH,849732554.27076,16965792.9073432
2022-07-13,1INCH,889271100.3036855,18901709.099348
2022-07-14,1INCH,924078050.536689,17082184.021096
2022-07-15,1INCH,982675849.7011304,83760339.4100031
2022-07-16,1INCH,1001140515.2364343,21001356.3701684
2022-07-17,1INCH,976013101.017405,17897130.2345761
2022-07-18,1INCH,1078976429.231523,65653229.1756508
2022-07-19,1INCH,1104342034.595178,75012427.7566755
2022-07-20,1INCH,1015122323.518776,39397154.6782289
2022-07-21,1INCH,1032250845.409674,21230634.5104696
2022-07-22,1INCH,993568931.7166843,25765600.2322879
2022-07-23,1INCH,1020740585.51613,27027933.4872466
2022-07-24,1INCH,1016593549.3473796,15026677.7031125
2022-07-25,1INCH,948977335.925847,18735464.6257544
2022-07-26,1INCH,946021951.02543,13118401.6268434
2022-07-27,1INCH,1041625148.8508204,19189863.6605265
2022-07-28,1INCH,1157202651.367314,65243319.6240098
2022-07-29,1INCH,1155117357.4395616,39379289.7478245
2022-07-30,1INCH,1143829848.947157,43415542.6193129
2022-07-31,1INCH,1143257597.630346,43361737.0608483
2022-08-01,1INCH,1156371669.4360304,32464686.6200356
